Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2021-05-03,397.42310507724056,397.8115964377392,395.7554694053897,396.2576599121094,68128300.0,3.0,0.0,18.0,5.0,2021.0
2021-05-04,394.2393889696097,394.74157944531447,390.07025667291833,393.81298828125,101591200.0,4.0,1.0,18.0,5.0,2021.0
2021-05-05,395.480729859338,395.7176127509672,393.3677240561132,393.9362487792969,60162200.0,5.0,2.0,18.0,5.0,2021.0
2021-05-06,394.0119489743898,397.2146095674793,391.974762352954,397.08197021484375,74321400.0,6.0,3.0,18.0,5.0,2021.0
2021-05-07,397.8590385196276,400.6352990359247,397.16733007456617,399.9720153808594,67733800.0,7.0,4.0,18.0,5.0,2021.0
2021-05-08,397.8590385196276,400.6352990359247,397.16733007456617,399.9720153808594,67733800.0,7.0,4.0,18.0,5.0,2021.0
2021-05-09,397.8590385196276,400.6352990359247,397.16733007456617,399.9720153808594,67733800.0,7.0,4.0,18.0,5.0,2021.0
2021-05-10,400.3320633983441,400.5594617077472,395.8881382984354,396.0113220214844,81852400.0,10.0,0.0,19.0,5.0,2021.0
2021-05-11,391.4252437273337,393.48137075939,388.5447400525624,392.47698974609375,116888000.0,11.0,1.0,19.0,5.0,2021.0
2021-05-12,389.6534348621203,390.9420639734234,382.80277090363,384.1387939453125,134811000.0,12.0,2.0,19.0,5.0,2021.0
2021-05-13,385.7117273070357,390.7146934128624,385.6643333732876,388.7532958984375,106394000.0,13.0,3.0,19.0,5.0,2021.0
2021-05-14,391.5294797482887,395.58491337776223,391.5010549601808,394.72265625,82201600.0,14.0,4.0,19.0,5.0,2021.0
2021-05-15,391.5294797482887,395.58491337776223,391.5010549601808,394.72265625,82201600.0,14.0,4.0,19.0,5.0,2021.0
2021-05-16,391.5294797482887,395.58491337776223,391.5010549601808,394.72265625,82201600.0,14.0,4.0,19.0,5.0,2021.0
2021-05-17,393.59513742677,394.5426689599001,391.671620654803,393.7182922363281,65129200.0,17.0,0.0,20.0,5.0,2021.0
2021-05-18,393.9836299922977,394.229997462961,390.1650787788656,390.326171875,59810200.0,18.0,1.0,20.0,5.0,2021.0
2021-05-19,385.5695477382727,389.48282871641976,384.06294714030616,389.30279541015625,106467100.0,19.0,2.0,20.0,5.0,2021.0
2021-05-20,390.193515779158,394.7701097699938,390.0703609563428,393.4909362792969,78022200.0,20.0,3.0,20.0,5.0,2021.0
2021-05-21,394.997491244822,396.2577244589043,392.7044809788796,393.1687622070313,76578700.0,21.0,4.0,20.0,5.0,2021.0
2021-05-22,394.997491244822,396.2577244589043,392.7044809788796,393.1687622070313,76578700.0,21.0,4.0,20.0,5.0,2021.0
2021-05-23,394.997491244822,396.2577244589043,392.7044809788796,393.1687622070313,76578700.0,21.0,4.0,20.0,5.0,2021.0
2021-05-24,395.4427895060935,398.2664437628936,395.196422064871,397.1767883300781,51376700.0,24.0,0.0,21.0,5.0,2021.0
2021-05-25,398.2759307664491,398.6359973884671,395.7081283168972,396.2955932617188,57451400.0,25.0,1.0,21.0,5.0,2021.0
2021-05-26,396.8924523780936,397.5936163246177,395.8407064583072,397.08197021484375,43088600.0,26.0,2.0,21.0,5.0,2021.0
2021-05-27,398.1243597672101,398.64549057368816,397.0062505177326,397.29052734375,56707700.0,27.0,3.0,21.0,5.0,2021.0
2021-05-28,398.88235706801134,399.1476647448963,397.7642767808798,398.0011596679688,58520200.0,28.0,4.0,21.0,5.0,2021.0
2021-05-29,398.88235706801134,399.1476647448963,397.7642767808798,398.0011596679688,58520200.0,28.0,4.0,21.0,5.0,2021.0
2021-05-30,398.88235706801134,399.1476647448963,397.7642767808798,398.0011596679688,58520200.0,28.0,4.0,21.0,5.0,2021.0
2021-05-31,398.88235706801134,399.1476647448963,397.7642767808798,398.0011596679688,58520200.0,28.0,4.0,21.0,5.0,2021.0
2021-06-01,400.398409410538,400.540533358127,397.2052327504447,397.6505737304688,54216600.0,1.0,1.0,22.0,6.0,2021.0
2021-06-02,398.3138798220192,399.1287720872258,397.2905583510496,398.2759704589844,49097100.0,2.0,2.0,22.0,6.0,2021.0
2021-06-03,395.9260776643167,397.953780215038,394.4384461393618,396.79779052734375,58138800.0,3.0,3.0,22.0,6.0,2021.0
2021-06-04,398.6739101682677,400.730066409153,396.8641213901124,400.4268493652344,55938800.0,4.0,4.0,22.0,6.0,2021.0
2021-06-05,398.6739101682677,400.730066409153,396.8641213901124,400.4268493652344,55938800.0,4.0,4.0,22.0,6.0,2021.0
2021-06-06,398.6739101682677,400.730066409153,396.8641213901124,400.4268493652344,55938800.0,4.0,4.0,22.0,6.0,2021.0
2021-06-07,400.4173368984328,400.5973701984432,399.09079856917214,400.038330078125,51555000.0,7.0,0.0,23.0,6.0,2021.0
2021-06-08,400.9100651819755,401.004824121417,398.2664729446775,400.1236267089844,47134300.0,8.0,1.0,23.0,6.0,2021.0
2021-06-09,400.9764251067639,401.0522438297383,399.2993045446768,399.5267028808594,48436300.0,9.0,2.0,23.0,6.0,2021.0
2021-06-10,400.7679603364781,402.3503508431194,399.4319373008559,401.38385009765625,51020100.0,10.0,3.0,23.0,6.0,2021.0
2021-06-11,401.9429045475261,402.1608183026852,400.6353063510963,402.047119140625,45570800.0,11.0,4.0,23.0,6.0,2021.0
2021-06-12,401.9429045475261,402.1608183026852,400.6353063510963,402.047119140625,45570800.0,11.0,4.0,23.0,6.0,2021.0
2021-06-13,401.9429045475261,402.1608183026852,400.6353063510963,402.047119140625,45570800.0,11.0,4.0,23.0,6.0,2021.0
2021-06-14,402.1608591820148,403.0515412638485,400.9006547859238,402.94732666015625,42358500.0,14.0,0.0,24.0,6.0,2021.0
2021-06-15,403.0988728620678,403.13675330316806,401.31750897386974,402.2081909179688,51508500.0,15.0,1.0,24.0,6.0,2021.0
2021-06-16,402.3503531007764,402.5777514344579,397.88748730405695,399.9625549316406,80386100.0,16.0,2.0,24.0,6.0,2021.0
2021-06-17,399.54567761290207,400.8248221882056,397.3189724853758,399.8299255371094,90949700.0,17.0,3.0,24.0,6.0,2021.0
2021-06-18,396.49888926725794,397.20234729448094,394.22689506559306,394.43603515625,118676300.0,18.0,4.0,24.0,6.0,2021.0
2021-06-19,396.49888926725794,397.20234729448094,394.22689506559306,394.43603515625,118676300.0,18.0,4.0,24.0,6.0,2021.0
2021-06-20,396.49888926725794,397.20234729448094,394.22689506559306,394.43603515625,118676300.0,18.0,4.0,24.0,6.0,2021.0
2021-06-21,396.22323228245057,400.2729321104869,395.3961874468034,400.0827941894531,72822000.0,21.0,0.0,25.0,6.0,2021.0
2021-06-22,400.07330258141474,403.0677862287972,399.3412977044952,402.2217102050781,57700300.0,22.0,1.0,25.0,6.0,2021.0
2021-06-23,402.29774654472567,403.1152757089288,401.65132408777833,401.7368774414063,49445400.0,23.0,2.0,25.0,6.0,2021.0
2021-06-24,403.9138093571336,404.5412005823701,403.6571202994765,404.1134338378906,45110300.0,24.0,3.0,25.0,6.0,2021.0
2021-06-25,404.8739184533192,406.0051721709191,404.5411916520895,405.5488586425781,58129500.0,25.0,4.0,25.0,6.0,2021.0
2021-06-26,404.8739184533192,406.0051721709191,404.5411916520895,405.5488586425781,58129500.0,25.0,4.0,25.0,6.0,2021.0
2021-06-27,404.8739184533192,406.0051721709191,404.5411916520895,405.5488586425781,58129500.0,25.0,4.0,25.0,6.0,2021.0
2021-06-28,406.0812467317112,406.5375312578483,404.8644396437298,406.3664245605469,53159600.0,28.0,0.0,26.0,6.0,2021.0
2021-06-29,406.75618970628017,407.40261213002657,406.04321611836207,406.5850830078125,35970500.0,29.0,1.0,26.0,6.0,2021.0
2021-06-30,406.11926457244334,407.61176295178456,406.0907467886138,406.9273071289063,64827900.0,30.0,2.0,26.0,6.0,2021.0
2021-07-01,407.69734548192986,409.3419484963884,407.6307943112412,409.1803283691406,53441000.0,1.0,3.0,26.0,7.0,2021.0
2021-07-02,410.3591696382817,412.6691975430289,409.2659200519343,412.3079528808594,57697700.0,2.0,4.0,26.0,7.0,2021.0
2021-07-03,410.3591696382817,412.6691975430289,409.2659200519343,412.3079528808594,57697700.0,2.0,4.0,26.0,7.0,2021.0
2021-07-04,410.3591696382817,412.6691975430289,409.2659200519343,412.3079528808594,57697700.0,2.0,4.0,26.0,7.0,2021.0
2021-07-05,410.3591696382817,412.6691975430289,409.2659200519343,412.3079528808594,57697700.0,2.0,4.0,26.0,7.0,2021.0
2021-07-06,412.36492733581633,412.5835830228709,408.7810570558254,411.556884765625,68710400.0,6.0,1.0,27.0,7.0,2021.0
