Date,S&P500_Close,S&P500_Open,S&P500_High,S&P500_Low,S&P500_Change_%,VIX_Open,VIX_High,VIX_Low,VIX_Close,Crypto_Volume,Crypto_Market_Cap,Year,Month,Day,DayOfWeek,IsWeekend,Market_Cap_STD,SP500_EMA,SP500_SMA_20,SP500_SMA_50,SP500_SMA_100,Lagged_VIX_Close,Lagged_S&P500_Close,Crypto_Market_Cap_%,Crypto_Volume_Change_%
2019-11-30,3141.0,3147.2,3150.3,3139.3,-0.4,12.5,12.83,12.12,12.62,29504221861.913925,179408362729.4222,2019,11,30,5,True,5060101467.705312,3135.0698231448214,3118.9649999999997,3065.3779999999997,3008.5359999999996,12.62,3141.0,0.40668876751133176,-4.656962551612088
2019-12-01,3141.0,3147.2,3150.3,3139.3,-0.4,12.5,12.83,12.12,12.62,30304298154.859867,173087688914.86798,2019,12,1,6,True,5034196778.329007,3136.2558585158577,3121.665,3068.792,3011.475,12.62,3141.0,-3.523065323374508,2.711734939801058
2019-12-02,3113.9,3143.8,3144.3,3110.8,-0.86,12.69,15.27,12.55,14.91,28023340790.392036,172062000298.55902,2019,12,2,0,False,5017445852.285158,3131.7846868126867,3122.77,3071.664,3014.1430000000005,12.62,3141.0,-0.5925832291939881,-7.526844386270781
2019-12-03,3093.2,3087.4,3095.0,3070.3,-0.66,14.68,17.99,14.61,15.96,24602772866.97874,172033413513.78143,2019,12,3,1,False,4875839223.54559,3124.067749450149,3122.7300000000005,3074.204,3016.604,14.91,3113.9,-0.016614234826972663,-12.20613897892594
2019-12-04,3112.8,3103.5,3119.4,3102.5,0.63,16.38,16.4,14.12,14.8,28190674801.72886,170641268241.97382,2019,12,4,2,False,3819695332.348328,3121.8141995601195,3123.54,3076.546,3018.9480000000003,15.96,3093.2,-0.8092295812616057,14.583323408906136
2019-12-05,3117.4,3119.2,3119.4,3103.8,0.15,14.46,15.37,14.17,14.52,33613581795.594635,171559944238.09668,2019,12,5,3,False,3413232945.076657,3120.9313596480956,3123.385,3079.1,3021.43,14.8,3112.8,0.5383668356356619,19.236527795117574
2019-12-06,3145.9,3134.6,3150.6,3134.6,0.91,14.37,14.47,13.19,13.62,28170368992.125435,173336276677.5279,2019,12,6,4,False,3232346221.3777843,3125.925087718477,3124.6549999999997,3082.06,3024.01,14.52,3117.4,1.0354004527804994,-16.19349237034472
2019-12-07,3145.9,3134.6,3150.6,3134.6,0.91,14.37,14.47,13.19,13.62,26938789372.790318,175965303658.34555,2019,12,7,5,True,3183849333.1020265,3129.9200701747814,3125.925,3085.2540000000004,3026.223,13.62,3145.9,1.5167205799099248,-4.371897363784571
2019-12-08,3145.9,3134.6,3150.6,3134.6,0.91,14.37,14.47,13.19,13.62,23425875699.671204,175354965275.95306,2019,12,8,6,True,2746745649.0631514,3133.1160561398256,3127.12,3088.448,3028.417,13.62,3145.9,-0.34685154954042785,-13.040354651821707
2019-12-09,3136.0,3141.9,3148.9,3135.5,-0.31,14.25,16.07,12.25,15.86,25115468515.983147,174843989641.946,2019,12,9,0,False,1834282053.9004238,3133.6928449118604,3127.91,3091.4440000000004,3030.512,13.62,3145.9,-0.29139501878543417,7.212506537527896
2019-12-10,3132.5,3135.4,3142.1,3126.1,-0.11,15.8,16.9,14.93,15.68,28022542363.565327,171272081034.38266,2019,12,10,1,False,1945795057.4890726,3133.4542759294886,3129.1099999999997,3093.96,3032.572,15.86,3136.0,-2.042911863815322,11.574834233063003
2019-12-11,3141.6,3135.8,3144.0,3133.2,0.29,15.57,15.97,14.98,14.99,26070891414.756844,169341656555.7055,2019,12,11,2,False,2291620248.695963,3135.0834207435914,3131.0150000000003,3096.8720000000003,3034.723,15.68,3132.5,-1.1271098400968405,-6.964574889343389
2019-12-12,3168.6,3141.2,3176.3,3138.5,0.86,14.94,15.55,13.6,13.94,27050088389.94076,168284088791.01736,2019,12,12,3,False,2728253231.232183,3141.786736594873,3133.93,3100.1539999999995,3037.3460000000005,14.99,3141.6,-0.6245171957085738,3.7559013982531697
2019-12-13,3168.8,3166.7,3182.7,3156.5,0.01,13.18,14.35,12.54,12.63,24712859721.025635,169482552333.05957,2019,12,13,4,False,2840741687.304693,3147.189389275899,3136.855,3103.324,3039.656,13.94,3168.6,0.7121668784328739,-8.640373499793375
2019-12-14,3168.8,3166.7,3182.7,3156.5,0.01,13.18,14.35,12.54,12.63,23836811092.96064,168089058495.65582,2019,12,14,5,True,3151053505.5095215,3151.5115114207197,3139.7799999999997,3106.248,3041.584,12.63,3168.8,-0.8222048926106118,-3.5449099697662856
2019-12-15,3168.8,3166.7,3182.7,3156.5,0.01,13.18,14.35,12.54,12.63,24175784165.620396,166399493701.0086,2019,12,15,6,True,3545019178.0729523,3154.969209136576,3141.54,3109.172,3043.485,12.63,3168.8,-1.0051604844290796,1.422057133975696
2019-12-16,3191.4,3183.6,3197.7,3183.6,0.71,12.47,12.53,11.71,12.14,24816222808.1946,164707224886.42416,2019,12,16,0,False,3561642793.611171,3162.255367309261,3144.085,3112.548,3045.612,12.63,3168.8,-1.0169915646649486,2.649091496626399
2019-12-17,3192.5,3195.4,3198.2,3191.0,0.03,12.23,12.47,11.9,12.29,31216534577.51825,157425413516.6859,2019,12,17,1,False,4826275513.0907955,3168.304293847409,3146.0299999999997,3115.61,3047.75,12.14,3191.4,-4.421063723682739,25.790837787006794
2019-12-18,3191.1,3195.2,3198.5,3191.1,-0.04,12.24,12.7,11.93,12.58,39997355828.278786,155857724092.36035,2019,12,18,2,False,5452007166.771617,3172.8634350779275,3147.905,3118.6940000000004,3049.8769999999995,12.29,3192.5,-0.9958299548372462,28.128750899481236
2019-12-19,3205.4,3192.3,3205.5,3192.3,0.45,12.55,12.78,12.43,12.5,43851871987.293884,163513278171.50098,2019,12,19,3,False,5050743577.320594,3179.370748062342,3151.125,3121.8660000000004,3052.137,12.58,3191.1,4.911886224261819,9.636927439813148
2019-12-20,3221.2,3223.3,3225.7,3216.0,0.49,12.55,12.61,12.04,12.51,30800771861.414585,163756283628.84656,2019,12,20,4,False,4755956908.032049,3187.736598449874,3155.135,3125.538,3054.34,12.5,3205.4,0.14861512169714874,-29.761785607831904
2019-12-21,3221.2,3223.3,3225.7,3216.0,0.49,12.55,12.61,12.04,12.51,27681545799.367626,163822778331.6124,2019,12,21,5,True,4498911173.635338,3194.429278759899,3159.145,3128.6240000000003,3056.456,12.51,3221.2,0.04060589388834579,-10.127103554682481
2019-12-22,3221.2,3223.3,3225.7,3216.0,0.49,12.55,12.61,12.04,12.51,26424622520.256718,165508249799.33942,2019,12,22,6,True,4027732437.3185263,3199.783423007919,3164.51,3131.71,3058.5939999999996,12.51,3221.2,1.0288382878693936,-4.540654225818641
2019-12-23,3224.0,3226.1,3227.8,3222.3,0.09,12.81,12.9,12.41,12.61,36640090970.30592,171084687043.17065,2019,12,23,0,False,4567045992.362401,3204.6267384063353,3171.05,3134.8520000000003,3060.76,12.51,3221.2,3.3692805347117494,38.6589002064956
2019-12-24,3223.4,3225.4,3226.4,3220.5,-0.02,12.65,12.84,12.56,12.67,33834065982.615963,166632213314.59805,2019,12,24,1,False,4585727974.006083,3208.3813907250687,3176.58,3137.7540000000004,3062.92,12.61,3224.0,-2.602496930335496,-7.658346126826032
2019-12-25,3223.4,3225.4,3226.4,3220.5,-0.02,12.65,12.84,12.56,12.67,29460470420.031796,164582350896.72412,2019,12,25,2,False,4582111754.83945,3211.3851125800556,3181.88,3140.73,3065.1740000000004,12.67,3223.4,-1.2301717519672128,-12.926603515023382
2019-12-26,3239.9,3227.2,3240.1,3227.2,0.51,12.74,12.75,11.72,12.65,27691520126.890266,164894048571.9604,2019,12,26,3,False,3963542978.070116,3217.0880900640445,3186.58,3143.992,3067.5159999999996,12.67,3223.4,0.18938705975335424,-6.0044875995555085
2019-12-27,3240.0,3247.2,3247.9,3234.4,0.0,12.61,13.72,11.89,13.43,33399750869.8007,164465347183.67865,2019,12,27,4,False,2355315691.0953736,3221.6704720512357,3191.285,3147.0879999999997,3069.8489999999997,12.65,3239.9,-0.25998596795605566,20.61364170964155
2019-12-28,3240.0,3247.2,3247.9,3234.4,0.0,12.61,13.72,11.89,13.43,30970598548.011192,166911415886.6452,2019,12,28,5,True,2293442864.782794,3225.3363776409888,3195.9900000000002,3150.026,3072.1809999999996,13.43,3240.0,1.4872851605844506,-7.272965392043962
2019-12-29,3240.0,3247.2,3247.9,3234.4,0.0,12.61,13.72,11.89,13.43,30971734201.59446,168177170562.53998,2019,12,29,6,True,2288960133.0492225,3228.269102112791,3201.19,3152.9639999999995,3074.66,13.43,3240.0,0.7583391879884216,0.003666876445751477
2019-12-30,3221.3,3240.1,3240.9,3216.6,-0.58,13.74,15.14,13.44,14.82,34809065192.33639,167957877559.38104,2019,12,30,0,False,2156329839.1341777,3226.8752816902334,3205.63,3155.5280000000002,3076.9519999999993,13.43,3240.0,-0.13039403768384528,12.389784071388487
2019-12-31,3230.8,3215.2,3231.7,3212.0,0.29,14.84,15.39,13.75,13.78,32395613905.25484,165709478803.02774,2019,12,31,1,False,2143545712.1276143,3227.660225352187,3210.0899999999997,3158.4040000000005,3079.3390000000004,14.82,3221.3,-1.3386682357654722,-6.933398738937968
2020-01-01,3230.8,3215.2,3231.7,3212.0,0.29,14.84,15.39,13.75,13.78,29228028413.15415,165702303875.2619,2020,1,1,2,False,1389531744.3932486,3228.28818028175,3213.2,3161.1839999999997,3081.7290000000003,13.78,3230.8,-0.0043298233858846125,-9.777822088399702
2020-01-02,3257.8,3244.7,3258.1,3235.5,0.84,13.46,13.72,12.42,12.47,28485789847.512127,162984532504.55035,2020,1,2,3,False,1713842296.8404398,3234.1905442254,3217.65,3164.46,3084.6409999999996,13.78,3230.8,-1.6401530377980977,-2.5394753116771085
2020-01-03,3234.8,3226.4,3246.2,3222.3,-0.71,15.01,16.2,13.13,14.02,36975683722.23497,165566855285.21646,2020,1,3,4,False,1663597177.978396,3234.3124353803205,3220.95,3167.2239999999997,3087.14,12.47,3257.8,1.5843974523128468,29.803961624972565
2020-01-04,3234.8,3226.4,3246.2,3222.3,-0.71,15.01,16.2,13.13,14.02,35755425897.04135,168122852850.8774,2020,1,4,5,True,1783105006.1284983,3234.4099483042564,3224.25,3169.51,3089.7119999999995,14.02,3234.8,1.5437857784142972,-3.3001629783517172
2020-01-05,3234.8,3226.4,3246.2,3222.3,-0.71,15.01,16.2,13.13,14.02,31081256254.823032,170556606339.29428,2020,1,5,6,True,2166730132.4602995,3234.4879586434054,3226.42,3171.796,3092.442,14.02,3234.8,1.4476042055838523,-13.072616323121721
2020-01-06,3246.3,3217.6,3246.8,3214.6,0.36,15.45,16.39,13.54,13.85,35230003514.00566,173897604850.28116,2020,1,6,0,False,3196463744.4849916,3236.850366914725,3229.11,3174.3119999999994,3095.2870000000003,14.02,3234.8,1.9588795665531178,13.348068125588863
2020-01-07,3237.2,3241.9,3244.9,3232.4,-0.28,13.84,14.46,13.39,13.79,44364175710.10226,181814462961.76666,2020,1,7,1,False,5722310034.339482,3236.9202935317803,3231.415,3176.616,3098.041,13.85,3246.3,4.552597557799376,25.927253150756325
2020-01-08,3253.1,3238.6,3267.1,3236.7,0.49,15.16,15.24,12.83,13.45,50817485365.3687,187419385636.83838,2020,1,8,2,False,8309530981.949433,3240.1562348254242,3233.8,3179.2740000000003,3100.805,13.79,3237.2,3.082770525384637,14.546217870553036
2020-01-09,3274.7,3266.0,3275.6,3263.7,0.66,12.95,13.24,12.53,12.54,43106638572.16505,180312698890.17575,2020,1,9,3,False,8503131413.06824,3247.0649878603394,3236.475,3182.598,3104.15,13.45,3253.1,-3.791863217625324,-15.173609512088271
2020-01-10,3265.3,3281.8,3283.0,3260.9,-0.29,12.42,12.87,12.09,12.56,40934323333.963875,180358719961.98145,2020,1,10,4,False,8347758803.359189,3250.711990288272,3238.6800000000003,3185.8340000000003,3107.927,12.54,3274.7,0.025522923282128573,-5.0393983621907505
2020-01-11,3265.3,3281.8,3283.0,3260.9,-0.29,12.42,12.87,12.09,12.56,47174527735.54007,185964178582.26468,2020,1,11,5,True,7865293526.81882,3253.6295922306176,3240.8849999999998,3188.9339999999997,3111.4739999999997,12.56,3265.3,3.107949879808869,15.244430329690095
2020-01-12,3265.3,3281.8,3283.0,3260.9,-0.29,12.42,12.87,12.09,12.56,40023184476.23516,186233517978.87955,2020,1,12,6,True,7047455649.726724,3255.9636737844944,3242.95,3192.034,3114.6069999999995,12.56,3265.3,0.1448340205453702,-15.159331958541832
2020-01-13,3288.1,3271.1,3288.1,3268.4,0.7,12.84,13.09,12.32,12.32,34658941819.31192,185807159080.1598,2020,1,13,0,False,5875243529.975115,3262.390939027596,3246.1850000000004,3195.59,3117.968,12.56,3265.3,-0.22893778915141771,-13.402838197716138
2020-01-14,3283.2,3285.3,3294.2,3277.2,-0.15,12.72,13.82,12.05,12.39,50965803348.0914,196757631450.90442,2020,1,14,1,False,6319816277.0478,3266.5527512220765,3249.175,3198.5820000000003,3121.28,12.32,3288.1,5.893460954333007,47.04950778299099
2020-01-15,3289.3,3282.3,3298.7,3280.7,0.19,12.79,12.83,11.95,12.42,78843750999.65353,202641671588.58575,2020,1,15,2,False,7556333151.987627,3271.1022009776616,3251.645,3201.5580000000004,3124.785,12.39,3283.2,2.9905016106831717,54.699319583287064
2020-01-16,3316.8,3303.0,3317.1,3302.8,0.84,12.2,12.42,11.78,12.32,53087773491.84497,200848235294.39978,2020,1,16,3,False,8390378887.673625,3280.2417607821294,3255.485,3204.822,3129.022,12.42,3289.3,-0.885028375519481,-32.66711334918825
2020-01-17,3329.6,3323.7,3329.9,3318.9,0.39,12.21,12.48,11.75,12.1,53387244144.8647,206015756577.55225,2020,1,17,4,False,9935538363.395683,3290.113408625704,3259.965,3208.342,3133.124,12.32,3316.8,2.572848736050881,0.5641047520400067
2020-01-18,3329.6,3323.7,3329.9,3318.9,0.39,12.21,12.48,11.75,12.1,54740784997.71509,207501716281.64874,2020,1,18,5,True,10184440586.092598,3298.0107269005634,3264.445,3212.114,3137.039,12.1,3329.6,0.7212844924010087,2.5353263209795918
2020-01-19,3329.6,3323.7,3329.9,3318.9,0.39,12.21,12.48,11.75,12.1,53078059936.43132,206048740931.0575,2020,1,19,6,True,9223285953.558989,3304.328581520451,3269.8599999999997,3215.886,3140.632,12.1,3329.6,-0.7002232929095742,-3.0374519863994864
2020-01-20,3329.6,3323.7,3329.9,3318.9,0.39,12.21,12.48,11.75,12.1,44268682755.766,201342655504.6305,2020,1,20,0,False,8176769894.511277,3309.382865216361,3274.8,3219.658,3144.225,12.1,3329.6,-2.283967087186245,-16.597021803765678
2020-01-21,3320.8,3321.0,3329.8,3316.6,-0.26,13.23,13.33,12.32,12.85,37740439569.56291,201978435759.98203,2020,1,21,1,False,6572028924.538528,3311.6662921730895,3279.3,3223.796,3147.73,12.1,3329.6,0.31577027419156245,-14.746865684303156
2020-01-22,3321.8,3330.0,3337.8,3320.0,0.03,12.45,13.01,12.31,12.91,37318649833.570496,202628246441.486,2020,1,22,2,False,3281373665.8225465,3313.693033738472,3282.5,3228.368,3151.2859999999996,12.85,3320.8,0.3217228012777351,-1.117606845079211
2020-01-23,3325.5,3315.8,3326.9,3301.9,0.11,13.26,14.15,12.94,12.98,37204830748.286545,197115500707.96893,2020,1,23,3,False,3199289159.070058,3316.0544269907778,3287.035,3232.6220000000003,3154.5840000000003,12.91,3321.8,-2.7206205602282596,-0.3049925058691838
2020-01-24,3295.5,3333.1,3333.2,3281.5,-0.9,12.75,15.98,12.62,14.56,38247382069.48685,195089731015.56985,2020,1,24,4,False,4130912177.9765205,3311.9435415926223,3290.0699999999997,3236.184,3157.6420000000003,12.98,3325.5,-1.0277069459901589,2.8021934255091807
2020-01-25,3295.5,3333.1,3333.2,3281.5,-0.9,12.75,15.98,12.62,14.56,33699353197.39795,193811692596.23346,2020,1,25,5,True,4970231675.252845,3308.654833274098,3293.1050000000005,3239.1760000000004,3160.618,14.56,3295.5,-0.655102866093138,-11.891085418150082
2020-01-26,3295.5,3333.1,3333.2,3281.5,-0.9,12.75,15.98,12.62,14.56,30068072723.635307,196510706229.8808,2020,1,26,6,True,4846807007.300753,3306.0238666192786,3295.565,3242.1679999999997,3163.711,14.56,3295.5,1.3925958735989008,-10.775519792596578
2020-01-27,3243.6,3247.2,3258.8,3234.5,-1.57,17.42,19.02,16.82,18.23,38481655403.40576,203285280012.40146,2020,1,27,0,False,4218618276.961525,3293.5390932954233,3295.8849999999998,3244.1220000000003,3166.285,14.56,3295.5,3.447432413476581,27.981782394575873
2020-01-28,3276.2,3255.3,3285.8,3253.2,1.01,16.94,18.03,15.69,16.28,47770072170.90219,209937683087.0326,2020,1,28,1,False,5059094943.023946,3290.071274636339,3297.04,3246.926,3169.185,18.23,3243.6,3.272447013490254,24.13725883183906
2020-01-29,3273.4,3289.5,3293.5,3271.9,-0.09,15.68,16.65,14.94,16.39,52129409818.50638,216455311655.05957,2020,1,29,2,False,7438448806.884063,3286.7370197090713,3296.975,3249.744,3171.8520000000003,16.28,3276.2,3.104553919138464,9.12566686524614
2020-01-30,3283.7,3256.4,3285.9,3242.8,0.31,17.82,18.39,15.3,15.49,47557686891.33913,217593110261.53043,2020,1,30,3,False,9102322009.844133,3286.129615767257,3297.8949999999995,3252.586,3174.7290000000003,16.39,3273.4,0.5256505824555724,-8.769949521938091
2020-01-31,3225.5,3282.3,3282.3,3214.7,-1.77,16.25,19.99,16.18,18.84,54045240827.417465,218168582056.2346,2020,1,31,4,False,10290710010.031351,3274.0036926138055,3295.905,3253.724,3176.9390000000003,15.49,3283.7,0.264471514751774,13.641441289819767
2020-02-01,3225.5,3282.3,3282.3,3214.7,-1.77,16.25,19.99,16.18,18.84,45467871026.03749,218958044665.8252,2020,2,1,5,True,10679631409.748198,3264.3029540910443,3293.915,3254.8579999999997,3179.0910000000003,18.84,3225.5,0.36185898177911735,-15.870721769508012
2020-02-02,3225.5,3282.3,3282.3,3214.7,-1.77,16.25,19.99,16.18,18.84,46922103161.002686,220097706167.88184,2020,2,2,6,True,10215164394.46635,3256.5423632728357,3290.785,3255.992,3181.12,18.84,3225.5,0.5204930943715658,3.198373053650161
2020-02-03,3248.9,3235.7,3268.4,3235.7,0.73,18.64,18.88,17.1,17.97,50581002268.00764,219954387947.60342,2020,2,3,0,False,8425382672.5820465,3255.0138906182688,3289.0700000000006,3257.5939999999996,3183.383,18.84,3225.5,-0.0651157264533686,7.797815657261276
2020-02-04,3297.6,3280.6,3306.9,3280.6,1.5,16.45,16.46,15.63,16.05,44421652182.485695,217405302077.19604,2020,2,4,1,False,5573442600.182544,3263.531112494615,3289.4849999999997,3259.718,3186.1330000000003,17.97,3248.9,-1.1589156707410675,-12.177200548312817
2020-02-05,3334.7,3324.9,3337.6,3313.8,1.13,16.29,16.32,15.02,15.15,49018476307.0822,223525622551.84253,2020,2,5,2,False,3667492327.480665,3277.7648899956926,3290.3799999999997,3262.562,3189.086,16.05,3297.6,2.8151661510413817,10.3481610853027
2020-02-06,3345.8,3344.9,3348.0,3334.4,0.33,15.13,15.66,14.7,14.96,60619567833.924934,230806512964.11276,2020,2,6,3,False,4440945719.572649,3291.3719119965544,3291.19,3265.656,3192.175,15.15,3334.7,3.257295664429516,23.66677302282161
2020-02-07,3327.7,3335.5,3341.4,3322.1,-0.54,15.07,16.16,14.81,15.47,59687084580.71341,234380518111.7539,2020,2,7,4,False,6169481153.764169,3298.637529597244,3291.095,3268.1020000000003,3194.9839999999995,14.96,3345.8,1.5484853965957335,-1.5382545381487756
2020-02-08,3327.7,3335.5,3341.4,3322.1,-0.54,15.07,16.16,14.81,15.47,54202970929.49691,234964283797.4948,2020,2,8,5,True,7145523058.073408,3304.4500236777953,3291.0,3270.232,3197.885,15.47,3327.7,0.24906749521842464,-9.188107761906961
2020-02-09,3327.7,3335.5,3341.4,3322.1,-0.54,15.07,16.16,14.81,15.47,56876429502.176926,240911762606.09274,2020,2,9,6,True,8599206501.345423,3309.1000189422366,3290.905,3272.362,3200.493,15.47,3327.7,2.5312267517746623,4.932310031783027
2020-02-10,3352.1,3318.3,3352.3,3317.8,0.73,15.88,16.43,15.01,15.04,59434219301.3462,237550950478.2541,2020,2,10,0,False,8718199725.39182,3317.7000151537895,3292.47,3274.98,3203.345,15.47,3327.7,-1.3950386197347342,4.497099803129134
2020-02-11,3357.8,3365.9,3375.6,3352.7,0.17,14.91,15.27,14.38,15.18,58066329181.9531,238556887042.4176,2020,2,11,1,False,8573462879.358973,3325.7200121230317,3294.2699999999995,3277.656,3206.2540000000004,15.04,3352.1,0.4234613930772735,-2.3015194537301054
2020-02-12,3379.4,3370.5,3381.5,3369.7,0.64,14.86,14.88,13.73,13.74,72140312739.60895,250720268945.69714,2020,2,12,2,False,9722390277.653458,3336.4560096984255,3296.965,3280.776,3209.265,15.18,3357.8,5.0987343329630175,24.237770418643944
2020-02-13,3373.9,3365.9,3385.1,3360.5,-0.16,14.43,15.44,14.0,14.15,83375325222.10219,252975039575.4817,2020,2,13,3,False,9205851427.801558,3343.944807758741,3300.8849999999998,3283.7859999999996,3212.258,13.74,3379.4,0.8993172507615999,15.573833902059885
2020-02-14,3380.2,3378.1,3380.7,3366.2,0.19,14.12,14.54,13.38,13.68,77714771718.02937,253480426982.01874,2020,2,14,4,False,8605936031.901224,3351.195846206993,3305.12,3286.592,3215.292,14.15,3373.9,0.19977757781366456,-6.7892430872008696
2020-02-15,3380.2,3378.1,3380.7,3366.2,0.19,14.12,14.54,13.38,13.68,71873024195.10829,251659421998.49765,2020,2,15,5,True,8132657387.458645,3356.9966769655944,3309.3549999999996,3289.396,3218.2419999999997,13.68,3380.2,-0.718400629666871,-7.516907524500683
2020-02-16,3380.2,3378.1,3380.7,3366.2,0.19,14.12,14.54,13.38,13.68,74563288892.25044,243216695206.47327,2020,2,16,6,True,7332261491.94231,3361.6373415724756,3316.185,3292.2,3221.113,13.68,3380.2,-3.3548224520974945,3.7430798651787445
2020-02-17,3380.2,3378.1,3380.7,3366.2,0.19,14.12,14.54,13.38,13.68,80597508048.03506,236532180531.89978,2020,2,17,0,False,7081204533.474051,3365.3498732579806,3321.3849999999998,3295.0040000000004,3223.9840000000004,13.68,3380.2,-2.7483782184026584,8.092748114295922
2020-02-18,3370.3,3369.0,3375.0,3355.6,-0.29,14.98,15.49,14.53,14.83,75048532993.30035,241828593985.68634,2020,2,18,1,False,7020286764.775294,3366.3398986063844,3326.2300000000005,3297.9839999999995,3226.756,13.68,3380.2,2.23919360227276,-6.884797296000256
2020-02-19,3386.2,3380.4,3393.5,3378.8,0.47,14.66,14.74,14.21,14.38,69184579702.25713,247573811198.5569,2020,2,19,2,False,6431009542.191588,3370.311918885108,3331.3550000000005,3301.092,3229.748,14.83,3370.3,2.3757394103737006,-7.81354818963178
