Date,Crypto_Volume,Crypto_Market_Cap
2021-08-11,141242688226.54886,1493064017067.5117
2021-08-12,162406757804.3259,1461302607229.5884
2021-08-13,141010699182.90158,1509057636440.0483
2021-08-14,139702726585.23257,1552283881303.494
2021-08-15,137031223378.44667,1539645015850.4402
2021-08-16,141776057517.82285,1560848229996.2449
2021-08-17,150659950141.54062,1522928653027.8755
2021-08-18,150990362430.74286,1480043543512.0298
2021-08-19,121910031279.35825,1489778324301.1304
2021-08-20,133758115934.1877,1584438322806.1401
2021-08-21,126346599474.27551,1614432483836.7798
2021-08-22,104658665678.31935,1607115981299.9692
2021-08-23,128970991319.27895,1657241844017.3633
2021-08-24,132095048210.2583,1626726571466.5674
2021-08-25,127858839808.37811,1595548950324.718
2021-08-26,124397135131.72688,1562347305845.5886
2021-08-27,114764831426.18198,1577087571976.0593
2021-08-28,103798238512.53302,1616536720213.2136
2021-08-29,91811400010.44513,1606762334682.548
2021-08-30,93722213712.39523,1592018324873.3904
2021-08-31,122566391471.30194,1589370521691.469
2021-09-01,135178449805.88908,1631955995601.8997
2021-09-02,144385013637.47784,1709697582793.7979
2021-09-03,145541377868.5456,1729465111257.7463
2021-09-04,132247796964.48685,1736445344527.142
2021-09-05,105491078355.70248,1743678606449.2961
2021-09-06,115852057841.96223,1781389986576.0354
2021-09-07,164510225885.0,1688815798610.3901
2021-09-08,222946691544.55557,1559191020590.551
2021-09-09,138699719318.2321,1573742812447.983
2021-09-10,115303040974.86272,1544908747650.5442
2021-09-11,111350681711.32338,1526125867540.7617
2021-09-12,95668739205.77628,1545982817922.8389
2021-09-13,127940561515.05612,1505095784303.5627
2021-09-14,137215314555.87033,1539451074122.6873
2021-09-15,114942358573.89383,1591706574653.6777
2021-09-16,110767389689.79431,1615681978259.098
2021-09-17,100258358659.12405,1589420580527.7231
2021-09-18,93701839585.47736,1598852514968.9392
2021-09-19,83734313995.20207,1576803526910.7625
2021-09-20,127834836320.8081,1462071724103.7598
2021-09-21,157116061217.33334,1393077872318.7656
2021-09-22,170328728534.3955,1395592756415.9067
2021-09-23,118420805102.45108,1455807716828.7393
2021-09-24,122782361524.61386,1413647285601.8188
2021-09-25,122682738507.45752,1396659025122.3057
2021-09-26,95260249637.58139,1399533133397.969
2021-09-27,96979231977.36102,1427017031333.0889
2021-09-28,92049161585.74707,1368921505268.1155
2021-09-29,90956140252.05052,1366115830340.1287
2021-09-30,96432116378.82419,1413487744906.6008
2021-10-01,108214730294.5775,1500176407321.79
2021-10-02,106749455072.30556,1565431988765.3022
2021-10-03,88162217719.72221,1580674643949.477
2021-10-04,100804004224.9359,1573255459475.6191
2021-10-05,114360509976.74934,1624653322497.2559
2021-10-06,128692873765.27254,1689348876205.0308
2021-10-07,145300712916.33392,1727117749872.5435
2021-10-08,127616794243.9338,1731431179958.4187
2021-10-09,115822231365.99959,1736626937243.8196
2021-10-10,126236574825.8772,1740011561297.5713
2021-10-11,145988930730.3547,1763880281862.1838
2021-10-12,151068806758.5302,1748568502119.353
2021-10-13,134388850090.70638,1748081397938.9214
2021-10-14,121090486820.93542,1810928839486.2124
2021-10-15,136120775527.83275,1864781102652.46
2021-10-16,167962525051.6029,1902750688841.0596
2021-10-17,136210559431.57388,1885769163635.9497
2021-10-18,143363654649.605,1898786116305.0684
2021-10-19,125923345931.4487,1918156586565.3845
2021-10-20,140661364303.94162,1983020220991.0671
2021-10-21,182253394262.74945,1998949856675.7766
2021-10-22,164214963147.2069,1942812171688.9768
2021-10-23,140371745416.9635,1919257279535.9795
2021-10-24,115609860948.83585,1915504123845.5117
2021-10-25,166152020422.74265,1965065714334.5715
2021-10-26,124687957919.74825,1968119304964.912
2021-10-27,149896748514.2759,1881858464881.842
2021-10-28,171462127491.29575,1906620864833.9766
2021-10-29,155751349855.18018,1970413401032.7473
2021-10-30,128238899184.07407,1968477392981.17
2021-10-31,120444272677.95833,1952031499385.2944
2021-11-01,123225922946.3605,1960108767217.1877
2021-11-02,118745830451.20558,2004037649772.0803
2021-11-03,133973519469.78148,2034318830925.3228
2021-11-04,145434303982.17474,2008138630378.287
2021-11-05,123667625233.20087,2003506188999.4587
2021-11-06,107748282554.96927,1989248390271.095
2021-11-07,89824885408.0648,2035620733626.4724
2021-11-08,123300334125.85541,2132158452360.2068
2021-11-09,148656667335.54514,2180953571161.7642
2021-11-10,148331522185.8222,2161830610996.7627
2021-11-11,180671092172.7772,2109349255543.2273
2021-11-12,124493452079.97607,2088439776186.3176
2021-11-13,110996716651.30301,2083976500920.353
2021-11-14,95281914269.8243,2090014696283.0232
2021-11-15,135030480953.41833,2111595243034.8398
2021-11-16,170432873005.64374,1963338312678.3767
2021-11-17,157480275024.91666,1924002789058.16
2021-11-18,137205637904.80554,1898592694895.0955
2021-11-19,157354721082.58618,1860896421950.2947
2021-11-20,101891333665.86206,1916742513005.2976
2021-11-21,90173648241.82779,1930043400656.6797
2021-11-22,107292768828.08028,1866025744085.4941
2021-11-23,131833021600.58717,1863233357633.1885
2021-11-24,142407425798.6389,1861467174227.9885
2021-11-25,139923430130.05554,1914415242232.0093
2021-11-26,166433865350.6667,1828411239774.0696
2021-11-27,151968464527.43433,1795836127975.5542
2021-11-28,124076185854.77127,1784450880217.929
2021-11-29,164660739807.13034,1885196338565.4553
2021-11-30,175460642417.6953,1905587227636.6309
2021-12-01,201548919510.77625,1926862345086.9092
2021-12-02,193577494294.21732,1892139588737.6406
2021-12-03,168669745765.3675,1865539205026.331
2021-12-04,267994774379.89035,1646773888170.785
2021-12-05,207506896769.06558,1663686806176.1565
2021-12-06,238896263857.41898,1650598849072.4072
2021-12-07,224162461982.19812,1730357512037.7607
2021-12-08,189192306665.23938,1718713040248.315
2021-12-09,200362111189.85825,1687521843492.6921
2021-12-10,163842522921.24197,1638723413966.0754
2021-12-11,127189280786.92416,1631816279575.57
2021-12-12,90012391598.65318,1663459862627.2449
2021-12-13,93911675556.59833,1612085618374.4998
2021-12-14,121639002837.86166,1571897713159.0466
2021-12-15,110140405275.80739,1600507582469.351
2021-12-16,123814941209.27983,1633953200722.433
2021-12-17,104153248379.27296,1581471920015.0493
2021-12-18,110267104144.71706,1577648691771.2373
2021-12-19,77828088184.60962,1594766428235.0078
2021-12-20,90428472829.2604,1566234994105.5906
2021-12-21,105389727408.5266,1625947370347.2507
2021-12-22,86173248766.95134,1646258090531.8533
2021-12-23,85959226958.49344,1650149235286.1492
2021-12-24,90925273120.94807,1704567748725.8513
2021-12-25,70437688633.22707,1696229460967.1287
2021-12-26,68157820738.300186,1681947295427.7837
2021-12-27,72317865852.6262,1708114737438.96
2021-12-28,94522545548.53989,1636400302945.2021
2021-12-29,122374740643.84921,1589632106872.3096
2021-12-30,159485778187.39212,1567546339133.9692
2021-12-31,105802185912.56978,1575199360913.575
2022-01-01,125398441409.34883,1571527155574.5955
2022-01-02,95097877624.20004,1582544618069.9165
2022-01-03,156492331954.60974,1575935108415.5642
2022-01-04,108411937033.1294,1565673969552.6667
2022-01-05,144534133371.11136,1550281892989.813
2022-01-06,165921272560.73492,1442309216726.7668
2022-01-07,137641156718.44815,1393623168099.4082
2022-01-08,130103320300.7591,1378975870275.9229
2022-01-09,111082039035.78963,1375560325247.5742
2022-01-10,133329842528.0928,1362708564507.7896
2022-01-11,116546025155.14224,1382803320555.4084
2022-01-12,90907325980.22284,1430096006545.4421
2022-01-13,87154047110.89215,1442536628254.308
2022-01-14,99325105768.34238,1424649715674.8208
2022-01-15,91789136495.91695,1441831162449.6992
2022-01-16,79153626494.59181,1444389104361.9524
2022-01-17,97671801717.52304,1424373530270.111
2022-01-18,87435578795.07423,1397082818937.2336
2022-01-19,85890873647.70323,1386069503782.3672
2022-01-20,78126780624.86267,1394282513107.9644
2022-01-21,131135166946.5052,1266579843897.8545
2022-01-22,168121272910.0995,1140342615682.3606
2022-01-23,129359906380.33253,1140166906870.486
2022-01-24,116098588478.24596,1116795328828.2678
2022-01-25,138019644669.84964,1153380636717.7046
2022-01-26,97936345430.98758,1189159045264.6792
2022-01-27,113157827749.24617,1151147581560.2297
2022-01-28,92914218632.82509,1168832669487.728
2022-01-29,77716656512.86842,1201280932307.017
2022-01-30,62451302412.8863,1207229727725.3784
2022-01-31,83546907502.4218,1194177856938.9224
2022-02-01,84994700604.01434,1238487628606.9016
2022-02-02,79910972371.27864,1226205478640.8047
2022-02-03,77525265464.20271,1186027308024.2554
2022-02-04,86422047669.52953,1250412584378.0576
2022-02-05,115079199442.61201,1339250052694.126
2022-02-06,70276058611.83714,1339842965602.0876
2022-02-07,85834767739.19295,1390310612194.7998
2022-02-08,117281594966.59795,1411034879668.385
2022-02-09,106163315715.71866,1417562937934.8003
2022-02-10,100171437561.74683,1428972817207.2307
2022-02-11,126132859028.69057,1383040615021.4473
2022-02-12,98249263983.69267,1344473354516.0432
2022-02-13,66272847668.23677,1344958043349.0544
2022-02-14,73323170766.32841,1337115948144.7632
2022-02-15,89948855905.91537,1399136740135.9548
2022-02-16,80621991727.93225,1409377962014.558
2022-02-17,90056512126.30534,1366275628993.2764
2022-02-18,101213564796.46982,1296862443329.6755
2022-02-19,80460840382.53009,1280053095925.2046
2022-02-20,66952272352.178795,1234927530551.7673
2022-02-21,87893818050.50269,1230944888761.8164
2022-02-22,123190527678.08578,1186401871199.5386
2022-02-23,141250351727.51154,1218624509462.2878
2022-02-24,176702508066.51688,1138572702136.193
2022-02-25,134524352449.04443,1223682917787.8003
2022-02-26,90921764434.70044,1254466164639.4895
2022-02-27,74625423026.67516,1234211161835.0823
2022-02-28,108090332556.50996,1245609094376.7495
2022-03-01,138506762027.6503,1365891108057.3342
2022-03-02,118146719706.68456,1377935701989.4014
2022-03-03,98976347051.89542,1346894973337.1965
2022-03-04,105865040306.5953,1276413248088.5403
2022-03-05,88969715949.49637,1231381301653.6096
2022-03-06,61119046688.07498,1228643460029.9807
2022-03-07,90071061475.12395,1199960178729.6226
2022-03-08,123556558935.46437,1210906566421.1106
2022-03-09,118840782547.8386,1290795708229.8162
2022-03-10,151547030051.1779,1237158282988.554
2022-03-11,102850703860.7516,1219436878748.4592
2022-03-12,83921675910.4186,1226282844633.0762
2022-03-13,52568553923.644485,1220198418721.0195
2022-03-14,72799712574.15729,1212474610895.6843
2022-03-15,80656480580.51306,1219284478857.2249
2022-03-16,106817881294.05011,1259368509655.7673
2022-03-17,102675092463.35054,1289104433853.2485
2022-03-18,82222094868.66618,1297863453106.9612
2022-03-19,78082983445.92332,1332371881069.9539
2022-03-20,66107632553.85765,1321556094659.4714
2022-03-21,77922009232.30229,1311441668430.0864
2022-03-22,105606982076.80136,1355757140752.089
2022-03-23,90445310343.56001,1350679969017.5776
2022-03-24,100343975677.19743,1390475384540.224
2022-03-25,106996176797.01004,1416153208119.8904
2022-03-26,83210550443.9919,1416758156849.6462
2022-03-27,63165588014.08544,1436980977336.2256
2022-03-28,116900491414.33751,1512795683681.976
2022-03-29,112943913106.48758,1524462975580.5862
2022-03-30,103214781325.82976,1515984546921.2156
2022-03-31,105931582944.9633,1501908079966.4255
2022-04-01,134602623398.32571,1472632941190.3494
2022-04-02,119293138144.20729,1511872371943.1975
2022-04-03,92934735229.00803,1510064315703.6577
2022-04-04,118317815700.3318,1504969323949.72
2022-04-05,153378599669.66833,1514139532412.866
2022-04-06,140341853066.39795,1447820762003.0337
2022-04-07,129009466226.75862,1411293710351.441
2022-04-08,106554946249.43529,1413384620348.1384
2022-04-09,110279411694.28955,1389015521179.805
2022-04-10,69516855463.66666,1401639860471.1926
2022-04-11,123379938333.34929,1343071266366.5667
2022-04-12,133286326307.62311,1306917650590.302
2022-04-13,116422446318.17297,1325614333580.2058
2022-04-14,149208586699.67365,1330394082029.2505
2022-04-15,98524532494.99123,1319954315651.1746
2022-04-16,61161552451.5287,1324838671117.8728
2022-04-17,55364359513.75337,1323969381769.3293
2022-04-18,99194617580.17986,1295656762865.9128
2022-04-19,111557327505.05396,1341375333426.6326
2022-04-20,105676974918.09392,1352525180405.3088
2022-04-21,115975039411.87048,1355416765751.163
2022-04-22,132487315386.01671,1309128619252.8804
2022-04-23,92463167980.97647,1294744124157.372
2022-04-24,58930815377.610855,1290294862260.864
2022-04-25,99124144406.09436,1272401995269.1165
2022-04-26,117906918867.52141,1288983689502.0864
2022-04-27,121967218790.10849,1257632285213.6277
2022-04-28,106149402498.294,1280856710351.6309
2022-04-29,111381303822.55777,1263641493979.1912
2022-04-30,92632028056.49149,1241993096901.0356
2022-05-01,87026010142.85312,1224582083360.117
2022-05-02,102778181374.69067,1246082910751.2402
2022-05-03,100564729229.13312,1236308482125.6414
2022-05-04,93013404922.4567,1254030474567.6094
2022-05-05,118005057330.24448,1249779523154.5862
2022-05-06,139441555384.48608,1180864207178.6743
2022-05-07,90902094804.47061,1170539291454.441
2022-05-08,102247971585.30461,1124676822794.5613
2022-05-09,133485588286.67522,1058487571281.7253
2022-05-10,223549133082.01465,1022068234804.8447
2022-05-11,189384017204.32996,987180019704.7966
2022-05-12,251405760888.97223,889552925280.68
2022-05-13,252219914071.21863,949497327202.1725
2022-05-14,118215670164.61111,924323556663.8508
2022-05-15,75237537802.49675,947165991387.2904
2022-05-16,91040755886.32082,942284919537.0332
2022-05-17,91379188160.44196,953737195387.5216
2022-05-18,104662621245.86807,932402002381.616
2022-05-19,121726086036.6063,924534690656.5369
2022-05-20,104969550117.34436,935192597030.111
2022-05-21,80279245911.28778,922305230089.9252
2022-05-22,56835316655.812996,937825634908.8169
2022-05-23,81312868756.83556,950645767700.2698
2022-05-24,100810813303.12662,924302336156.6195
2022-05-25,96555128460.75934,934486325562.9546
2022-05-26,112929327187.40982,912401090622.8564
2022-05-27,141769358331.52243,882884758347.1831
2022-05-28,95177287270.50905,884556389847.5594
2022-05-29,54629412977.7498,892925803872.4268
2022-05-30,86522654408.79369,940907397609.5947
2022-05-31,118611352734.97223,974636036744.4233
2022-06-01,110089623738.8993,951543024024.5885
2022-06-02,122680328224.7355,918685723034.8691
2022-06-03,91751135188.64247,913178228735.4365
2022-06-04,69859023821.1361,904590471634.6433
2022-06-05,49823703733.20422,910781278227.5792
2022-06-06,85103520005.30972,950986443308.293
2022-06-07,118135929013.44572,910192773785.3833
2022-06-08,128528837546.3308,924797329071.9852
2022-06-09,83987002213.8129,920211584999.7957
2022-06-10,89959356711.02979,899522437090.3933
2022-06-11,102216285463.57974,861217969517.4835
2022-06-12,119371543679.3718,815068293284.8069
2022-06-13,197317932646.41092,712345526986.0194
2022-06-14,225206434163.11948,661319868333.5436
2022-06-15,168950042972.575,636782786640.0486
2022-06-16,171445888569.48428,642904160906.3722
2022-06-17,115996691175.79129,620811550191.2672
2022-06-18,102347867293.41325,580498860777.7625
2022-06-19,145304595469.50812,583219491674.92
2022-06-20,118749397418.2381,615845416517.7626
2022-06-21,102354227543.22388,637084903267.029
2022-06-22,91400491967.67131,614647764739.9725
2022-06-23,89053348116.03535,622878257724.677
2022-06-24,92271143854.08517,649179037101.5153
2022-06-25,83106733883.61191,656948764748.3074
2022-06-26,66569877540.74177,662567660222.5027
2022-06-27,72519958618.13683,652593356223.7506
2022-06-28,76240246372.47086,641202705489.3785
2022-06-29,81626680936.19588,617919703647.8257
2022-06-30,85351483670.8698,589881694523.7233
2022-07-01,110044484108.77579,597486886277.5072
2022-07-02,69024131905.20671,589484035802.409
2022-07-03,50534776525.80338,589343146956.3755
2022-07-04,59371272975.59319,601162013569.8746
2022-07-05,85491662707.81279,617376175330.8319
2022-07-06,91667731411.65523,623037634662.8998
2022-07-07,78856629928.96933,643401743926.3295
2022-07-08,111560601388.88956,668017368917.2885
2022-07-09,114520424403.917,663756005133.0621
2022-07-10,77899266269.91026,647748903554.4469
2022-07-11,76995950316.92633,627540136301.7537
2022-07-12,78347234946.28593,601777540271.6897
2022-07-13,91585559676.09111,597814866782.9646
2022-07-14,110044887886.48494,618679295268.2506
2022-07-15,129418173380.53683,644436296617.7834
2022-07-16,131297220788.44563,651574889664.8763
2022-07-17,128563328518.26466,673187256287.0902
2022-07-18,147234316196.81122,700794638454.7664
2022-07-19,195253943382.69672,726811537145.6957
2022-07-20,162202017025.56885,751056551852.5658
2022-07-21,164529634672.9085,730477703164.6084
2022-07-22,159607259543.48688,743933070931.4487
2022-07-23,122750174548.23933,725034303246.8976
2022-07-24,123655980766.75752,735733726671.0283
2022-07-25,121371656404.1658,709943711525.1416
2022-07-26,147231630163.25702,673055660286.4233
2022-07-27,143735031148.92545,700167456920.0427
2022-07-28,183130536460.9842,759123293894.2273
2022-07-29,156603536424.11932,780482275312.0491
2022-07-30,150058494043.63727,784906539181.5885
2022-07-31,132668183445.2928,778200831433.5261
2022-08-01,119437348020.30469,760805878717.4926
2022-08-02,121494187956.48476,747269533468.5695
2022-08-03,118513429826.78737,757038357294.32
2022-08-04,116917906260.19821,749761668469.1083
2022-08-05,251324193882.2582,763247985872.5739
2022-08-06,92616564157.07614,772213311401.892
2022-08-07,74123122366.71547,767129508830.1719
2022-08-08,116536157093.3924,791953078664.7233
2022-08-09,133252367992.47623,779975687153.2892
2022-08-10,135905456520.74707,782942513696.4304
2022-08-11,147538893019.1347,821209571812.4595
2022-08-12,122117459329.5292,813061327025.0067
2022-08-13,87466462640.64034,836738040155.8477
2022-08-14,70332466108.56511,835736150992.6652
2022-08-15,92426518013.43312,822506941037.1401
2022-08-16,90032144560.24544,812493889988.8801
2022-08-17,87061215893.62186,805230934154.0569
2022-08-18,79960298749.21608,794962798544.1356
2022-08-19,91897817210.7563,739558490419.1749
2022-08-20,96732871292.11856,710830217979.3527
2022-08-21,70971516649.4221,715345004129.0895
2022-08-22,78669606105.8816,710051693151.7148
2022-08-23,89545722935.28189,718968971168.85
2022-08-24,80229565866.50104,723454378006.5482
2022-08-25,76713952978.86201,732901368276.6671
2022-08-26,94142004277.80537,715880624586.8033
2022-08-27,108861865692.90947,674702733044.5332
2022-08-28,67317872376.6144,670706785119.3602
2022-08-29,78948284558.29915,669604379393.8855
2022-08-30,94545693307.83311,683172458391.9099
2022-08-31,112024103642.2074,687881082961.2452
2022-09-01,94678693150.82402,679206266354.0164
2022-09-02,86824668167.48381,687045702431.8997
2022-09-03,75183735173.34714,678043042505.4839
2022-09-04,47549303257.940125,678584623606.5653
2022-09-05,56901926387.12331,680630223138.5099
2022-09-06,84443551157.58014,683722836445.4882
2022-09-07,95377282169.7307,655665638258.4532
2022-09-08,88153914968.48158,676078503538.4657
2022-09-09,100988886150.4925,716686807571.0332
2022-09-10,96669880044.4496,736506128521.291
2022-09-11,77889220503.95335,745176365186.5951
2022-09-12,102497457152.88794,751466439803.5234
2022-09-13,130377012131.68124,728034519794.894
2022-09-14,145300691841.67755,691961669241.6154
2022-09-15,140703539852.71277,681138934593.413
2022-09-16,123153589122.42372,662030383407.7262
2022-09-17,98502168031.61957,668504391128.8759
2022-09-18,82598287574.08858,664433704974.6245
2022-09-19,141175191877.99216,631893885783.5282
2022-09-20,129208193239.31204,640458713988.4172
2022-09-21,123974328327.03265,633934273024.2485
2022-09-22,167659004470.1382,629844105253.6603
2022-09-23,147083854927.55093,640018178256.6969
2022-09-24,133952886560.62634,644294020439.3464
2022-09-25,88128304169.79865,639443062616.8241
2022-09-26,115829068408.3705,637987590308.439
2022-09-27,147416433127.65573,658925890220.3406
2022-09-28,166414144690.60956,636924188714.9408
2022-09-29,141378366855.26834,646066224786.8536
2022-09-30,133553994310.79959,651895720350.0532
2022-10-01,125374693271.85983,645459984479.7426
2022-10-02,63401244738.7348,640160493653.8336
2022-10-03,89240440081.15674,641220209434.3928
2022-10-04,107722995444.03139,660955915557.6697
2022-10-05,104277528985.80153,666312705604.0059
2022-10-06,112580985443.184,669479286031.2697
2022-10-07,96137644258.40099,657158873859.6606
2022-10-08,73277869514.38959,649857288416.7153
2022-10-09,51089199080.38225,647558716213.9786
2022-10-10,67871562593.42936,644243849221.4982
2022-10-11,90574121990.22545,631733702400.9657
2022-10-12,84961874050.44955,633942830246.6985
2022-10-13,101769510260.98546,626651742887.0399
2022-10-14,144541088759.82562,643836414120.2987
2022-10-15,107690888496.53705,631881041953.7396
2022-10-16,50547015969.17171,632266772094.9753
2022-10-17,74069405104.3615,640725921876.6735
2022-10-18,91744728533.67987,642715833217.6986
2022-10-19,88317166825.04738,633751953365.3898
2022-10-20,100137260968.36548,629999543937.4537
2022-10-21,85191520018.1611,627296907689.6481
2022-10-22,73165941712.63803,632983738595.8287
2022-10-23,45496632117.36634,636548643642.2804
2022-10-24,85550546861.2052,642067614951.8258
2022-10-25,95946217266.87448,653449705679.5446
2022-10-26,177998623425.5076,692975020530.3651
2022-10-27,154057978783.16714,699110518498.3042
2022-10-28,139788898128.07736,691685192562.7822
2022-10-29,136848660635.34567,715818499042.9408
2022-10-30,127577980981.6916,717298647154.4323
2022-10-31,113662059209.31781,711552653898.3422
2022-11-01,130984526452.75922,714797674470.2037
2022-11-02,117201405232.72186,708554372380.6199
2022-11-03,145386456518.4595,704013186297.7166
2022-11-04,132908049538.77975,723793354003.837
2022-11-05,141264386576.43463,745107663580.7432
2022-11-06,81077342986.78398,738094503974.0844
2022-11-07,112374637046.83075,719970721689.5164
2022-11-08,183019297200.261,675486611455.4012
2022-11-09,272858480746.8304,594564825018.296
2022-11-10,304553036705.72314,582810604918.5687
2022-11-11,200354681729.97754,591990282802.6404
2022-11-12,110543124165.26367,584056747828.4408
2022-11-13,66057239845.9401,575071017845.4065
2022-11-14,104715307123.6387,567805192185.849
2022-11-15,106421797419.61584,581358124980.1669
2022-11-16,88225820824.60571,574434139210.6343
2022-11-17,79877307836.75566,568191258588.4651
2022-11-18,71471009666.67859,572974895161.1403
2022-11-19,48861847849.36723,570405006661.2393
2022-11-20,46015843816.58718,566587990860.6389
2022-11-21,81982106792.33882,542104504065.3036
2022-11-22,94792699183.90845,540224098830.3617
2022-11-23,91740055102.42924,564033246682.8938
2022-11-24,86262052389.87184,573781961442.5774
2022-11-25,68779735787.16325,571676528015.2864
2022-11-26,67096154580.59008,579584738126.5715
2022-11-27,58852001787.927155,580367124215.1403
2022-11-28,75742421363.00346,563542213411.3661
2022-11-29,85916564077.535,574177235024.5356
2022-11-30,78858032217.34113,593167670774.1278
2022-12-01,70738632388.08311,596164314659.2366
2022-12-02,59269441663.68372,592527292437.1104
2022-12-03,50634723788.5197,592451801379.7532
2022-12-04,46612136995.180855,591984518880.7488
2022-12-05,57815905129.68605,598108971234.2875
2022-12-06,57082029325.92609,590152477320.1807
2022-12-07,58070834047.29231,584688535798.6216
2022-12-08,54111577694.75121,587745280715.0782
2022-12-09,58124574395.394615,597389068492.6675
2022-12-10,41226435539.67727,595260186195.7444
2022-12-11,31079153832.88041,595961158499.2821
2022-12-12,46554905497.0913,586912329532.924
2022-12-13,70781330989.93527,600537733265.1896
2022-12-14,85722833683.61064,612938147304.6353
2022-12-15,85610970225.48825,599184855865.5677
2022-12-16,73549248640.1461,578985455377.5454
2022-12-17,79653699196.87039,558948837675.4868
2022-12-18,42718811855.54431,562756225901.7349
2022-12-19,47546180718.23086,560079788771.3705
2022-12-20,77329585513.19382,565512418571.1626
2022-12-21,62875402629.82626,566635134545.2423
2022-12-22,49612182990.23681,565080581178.7543
2022-12-23,56451444663.42955,568385731569.8229
2022-12-24,32864322176.814636,568003541429.957
2022-12-25,32158190667.55878,567114875084.5212
2022-12-26,42646326847.29969,568479891024.0867
2022-12-27,49925587992.7138,568064433895.193
2022-12-28,58867921009.30904,560867352740.179
2022-12-29,74283097793.63037,558926832996.9585
2022-12-30,53783243437.690636,557174953100.4021
2022-12-31,47156928410.93452,558806929507.7515
2023-01-01,35316981603.49928,558106675994.2357
2023-01-02,40160342754.91231,563565140898.8588
2023-01-03,44797784694.801254,564078063325.4025
2023-01-04,59947778708.81789,573257445861.7605
2023-01-05,58129424125.96313,573906854414.3804
2023-01-06,53710047917.58658,573704122131.462
2023-01-07,51087860174.7557,578514969757.1095
2023-01-08,33168753304.088737,579408088554.1211
2023-01-09,67477087895.418655,597075484904.6627
2023-01-10,71475503390.5038,598888088704.4773
2023-01-11,67364289346.426155,603992312656.9528
2023-01-12,109728688225.22072,632133411645.3438
2023-01-13,114282377086.12656,649160564404.9342
2023-01-14,156358976150.5803,704283652346.4177
2023-01-15,93313318246.40364,701237578138.6016
2023-01-16,90233122576.9655,709686179147.4174
2023-01-17,80498507419.09378,713308064748.2426
2023-01-18,89425235169.6058,710507776369.1941
2023-01-19,112144235806.77356,698613987328.1118
2023-01-20,87586687309.9473,714112810017.9645
2023-01-21,137057180777.81563,759296007514.8628
2023-01-22,107420591905.18546,754901884209.8206
2023-01-23,102491474741.70793,757117287183.5437
2023-01-24,125249107176.00792,760264345783.7338
2023-01-25,120883910740.36934,743691071187.2589
2023-01-26,135456773864.05104,759265013702.6187
2023-01-27,106686655059.38121,754559867594.4382
2023-01-28,90579215557.2618,756358466473.6013
2023-01-29,90220374595.80962,769579311753.8783
2023-01-30,116337981868.88959,763189397668.2603
2023-01-31,110696847945.35735,754776379179.3317
2023-02-01,101272500343.50916,760369364342.576
2023-02-02,141734545662.24005,788010498660.1543
2023-02-03,130932694678.13754,778052270936.9907
2023-02-04,99214336804.93092,779206973826.7465
2023-02-05,78374269180.18175,772470829503.2917
2023-02-06,94783126399.3779,763276596872.9232
2023-02-07,104215581383.78735,765871822667.158
2023-02-08,114341798696.87352,772384181257.1377
2023-02-09,122870158336.8615,752092539103.5912
2023-02-10,142492147131.80206,722444185922.4825
2023-02-11,98021528021.64532,719278582466.3369
2023-02-12,66137240619.50043,724826765609.7578
2023-02-13,94275508016.18893,713348435208.6595
2023-02-14,107125126273.98041,720487730332.3154
2023-02-15,112988442209.6677,748172854403.6343
2023-02-16,135996799318.18498,800981851392.9028
2023-02-17,138195555119.01236,784714612163.7869
2023-02-18,112077907551.94255,800851822298.2588
2023-02-19,62708554606.22088,802203354133.7201
2023-02-20,91776110933.66838,803063192930.3972
2023-02-21,90367474644.71722,800839485504.7902
2023-02-22,111447432309.46922,779325033513.0144
2023-02-23,95399778566.59215,785331624190.3981
2023-02-24,83751040802.4284,770794068700.2292
2023-02-25,71493560929.3036,752715387159.3701
2023-02-26,50208187695.26086,759197051518.2924
2023-02-27,61871051307.54936,766364852281.1637
2023-02-28,68463574256.91413,763683301117.5846
2023-03-01,73106838669.67741,770498522329.0422
2023-03-02,68718707013.18348,765631327694.0681
2023-03-03,84220030001.95937,733516482560.3202
2023-03-04,52395872883.13093,731652746302.2805
2023-03-05,96222815325.30573,733538516810.5421
2023-03-06,51617571069.08534,731699507980.9463
2023-03-07,58294521095.95323,730434018758.6351
2023-03-08,79549207548.1835,725300746233.5767
2023-03-09,76066754406.91376,707098931882.5231
2023-03-10,123745182289.7467,659849993090.8461
2023-03-11,117851306580.66956,669903916264.1322
2023-03-12,79745365417.10733,683240000057.6129
2023-03-13,183242198452.92145,752915237653.5232
2023-03-14,154395951106.82556,799905438952.8987
2023-03-15,155524999349.77487,791850785973.6011
2023-03-16,154887579586.41898,790909426072.034
2023-03-17,130926100519.87006,834712357921.4418
2023-03-18,140775082831.0193,867343073634.0616
2023-03-19,99640634506.19148,866846596491.865
2023-03-20,124252548429.40099,871341665398.0079
2023-03-21,125771074872.24077,875307522312.4641
2023-03-22,113775547001.20013,880359478402.3328
2023-03-23,181268365648.5629,873526899794.8557
2023-03-24,180609230963.27222,877684651678.3914
2023-03-25,98332624936.891,864622446101.4884
2023-03-26,54570214076.323296,872395825469.3129
2023-03-27,85702356127.69533,865039264375.3458
2023-03-28,84539844893.13675,853913817639.1809
2023-03-29,163367229687.1307,887517352942.744
2023-03-30,96319707015.0733,891646487069.9633
2023-03-31,81412653882.45639,891019783160.4388
2023-04-01,72949650641.58911,896956674681.7357
